STATIONS_ID	DAY	TEMPERATURE_AVERAGE
78	20060307	-0.5
78	20060308	-0.2
78	20060309	1.0
78	20060310	3.5
78	20060311	-2.0
78	20060312	-3.9
78	20060313	-3.6
78	20060314	-2.2
78	20060315	-0.9
78	20060316	0.2
78	20060317	0.1
78	20060318	-0.2
78	20060319	0.7
78	20060320	3.5
78	20060321	1.5
78	20060322	0.1
78	20060323	0.7
78	20060324	4.3
78	20060325	8.2
78	20060326	12.6
78	20060327	13.5
78	20060328	10.5
78	20060329	6.6
78	20060330	10.2
78	20060331	11.1
78	20060401	9.9
78	20060402	8.2
78	20060403	6.6
78	20060404	4.0
78	20060405	2.5
78	20060406	5.8
78	20060407	6.6
78	20060408	6.2
78	20060409	5.7
78	20060410	4.2
78	20060411	3.9
78	20060412	5.9
78	20060413	7.4
78	20060414	8.0
78	20060415	7.6
78	20060416	10.6
78	20060417	9.8
78	20060418	8.3
78	20060419	9.1
78	20060420	11.2
78	20060421	13.1
78	20060422	8.6
78	20060423	8.6
78	20060424	11.1
78	20060425	15.3
78	20060426	13.5
78	20060427	11.1
78	20060428	7.7
78	20060429	5.5
78	20060430	5.0
78	20060501	7.6
78	20060502	12.4
78	20060503	16.8
78	20060504	17.7
78	20060505	16.2
78	20060506	15.6
78	20060507	15.7
78	20060508	15.8
78	20060509	17.0
78	20060510	16.4
78	20060511	16.3
78	20060512	16.4
78	20060513	14.8
78	20060514	10.8
78	20060515	12.3
78	20060516	15.3
78	20060517	14.5
78	20060518	15.6
78	20060519	11.9
78	20060520	11.1
78	20060521	12.3
78	20060522	14.6
78	20060523	10.1
78	20060524	9.6
78	20060525	9.5
78	20060526	10.3
78	20060527	13.4
78	20060528	12.0
78	20060529	9.7
78	20060530	8.1
78	20060531	9.5
78	20060601	9.3
78	20060602	12.3
78	20060603	12.7
78	20060604	10.1
78	20060605	9.9
78	20060606	12.3
78	20060607	13.2
78	20060608	15.2
78	20060609	17.9
78	20060610	19.4
78	20060611	20.6
78	20060612	21.1
78	20060613	22.6
78	20060614	17.3
78	20060615	16.3
78	20060616	13.0
78	20060617	14.6
78	20060618	18.2
78	20060619	21.0
78	20060620	19.3
78	20060621	17.1
78	20060622	14.1
78	20060623	14.7
78	20060624	17.4
78	20060625	20.3
78	20060626	18.3
78	20060627	15.3
78	20060628	14.3
78	20060629	15.9
78	20060630	18.2
78	20060701	19.3
78	20060702	20.9
78	20060703	20.6
78	20060704	22.7
78	20060705	24.0
78	20060706	20.7
78	20060707	20.0
78	20060708	19.0
78	20060709	20.0
78	20060710	19.0
78	20060711	19.8
78	20060712	18.2
78	20060713	20.6
78	20060714	16.3
78	20060715	18.1
78	20060716	19.3
78	20060717	21.3
78	20060718	22.9
78	20060719	24.2
78	20060720	25.8
78	20060721	24.3
78	20060722	22.5
78	20060723	22.2
78	20060724	22.8
78	20060725	23.6
78	20060726	24.9
78	20060727	23.7
78	20060728	21.4
78	20060729	21.5
78	20060730	21.8
78	20060731	18.3
78	20060801	16.6
78	20060802	14.8
78	20060803	15.7
78	20060804	16.6
78	20060805	19.2
78	20060806	20.1
78	20060807	19.6
78	20060808	16.6
78	20060809	16.0
78	20060810	13.5
78	20060811	13.4
78	20060812	13.6
78	20060813	14.1
78	20060814	14.0
78	20060815	15.8
78	20060816	16.3
78	20060817	16.7
78	20060818	17.4
78	20060819	18.8
78	20060820	16.7
78	20060821	15.9
78	20060822	15.4
78	20060823	15.9
78	20060824	15.7
78	20060825	15.2
78	20060826	15.8
78	20060827	14.4
78	20060828	12.8
78	20060829	12.4
78	20060830	12.7
78	20060831	14.3
78	20060901	17.8
78	20060902	17.8
78	20060903	19.0
78	20060904	17.2
78	20060905	15.9
78	20060906	19.2
78	20060907	15.8
78	20060908	13.6
78	20060909	13.4
78	20060910	15.4
78	20060911	17.6
78	20060912	19.5
78	20060913	19.9
78	20060914	19.9
78	20060915	18.7
78	20060916	19.2
78	20060917	18.9
78	20060918	16.4
78	20060919	15.2
78	20060920	13.0
78	20060921	15.4
78	20060922	18.2
78	20060923	18.4
78	20060924	18.3
78	20060925	16.4
78	20060926	16.4
78	20060927	14.6
78	20060928	14.4
78	20060929	15.3
78	20060930	15.1
78	20061001	14.6
78	20061002	14.2
78	20061003	13.3
78	20061004	12.3
78	20061005	12.0
78	20061006	14.4
78	20061007	13.0
78	20061008	11.1
78	20061009	11.5
78	20061010	15.1
78	20061011	13.3
78	20061012	14.2
78	20061013	14.4
78	20061014	12.7
78	20061015	9.5
78	20061016	8.9
78	20061017	8.4
78	20061018	10.2
78	20061019	12.6
78	20061020	13.4
78	20061021	14.6
78	20061022	14.8
78	20061023	15.9
78	20061024	13.0
78	20061025	11.2
78	20061026	17.4
78	20061027	12.8
78	20061028	10.7
78	20061029	13.2
78	20061030	10.7
78	20061031	11.2
78	20061101	4.8
78	20061102	2.8
78	20061103	3.5
78	20061104	7.7
78	20061105	10.5
78	20061106	10.9
78	20061107	7.2
78	20061108	6.9
78	20061109	8.3
78	20061110	5.2
78	20061111	7.1
78	20061112	6.1
78	20061113	8.7
78	20061114	11.2
78	20061115	12.0
78	20061116	14.5
78	20061117	11.3
78	20061118	7.7
78	20061119	3.8
78	20061120	5.9
78	20061121	6.8
78	20061122	4.7
78	20061123	8.5
78	20061124	9.5
78	20061125	14.6
78	20061126	10.0
78	20061127	8.5
78	20061128	9.3
78	20061129	8.5
78	20061130	4.2
78	20061201	8.0
78	20061202	9.7
78	20061203	9.8
78	20061204	8.5
78	20061205	12.9
78	20061206	9.7
78	20061207	7.5
78	20061208	9.6
78	20061209	5.7
78	20061210	3.0
78	20061211	5.9
78	20061212	6.7
78	20061213	9.1
78	20061214	9.7
78	20061215	6.8
78	20061216	6.2
78	20061217	3.4
78	20061218	0.6
78	20061219	0.8
78	20061220	2.8
78	20061221	6.4
78	20061222	5.2
78	20061223	3.2
78	20061224	3.5
78	20061225	5.1
78	20061226	1.9
78	20061227	0.4
78	20061228	2.6
78	20061229	4.9
78	20061230	8.3
78	20061231	8.8
78	20070101	7.4
78	20070102	4.5
78	20070103	4.9
78	20070104	7.8
78	20070105	7.5
78	20070106	7.3
78	20070107	6.8
78	20070108	7.7
78	20070109	12.4
78	20070110	10.9
78	20070111	6.5
78	20070112	8.8
78	20070113	11.0
78	20070114	6.9
78	20070115	4.3
78	20070116	6.2
78	20070117	8.9
78	20070118	9.1
78	20070119	8.2
78	20070120	9.4
78	20070121	5.4
78	20070122	1.0
78	20070123	-4.6
78	20070124	-3.3
78	20070125	-2.8
78	20070126	-0.7
78	20070127	1.6
78	20070128	4.7
78	20070129	5.9
78	20070130	6.7
78	20070131	6.1
78	20070201	6.6
78	20070202	6.8
78	20070203	6.2
78	20070204	4.4
78	20070205	1.2
78	20070206	0.4
78	20070207	-1.0
78	20070208	-2.0
78	20070209	0.9
78	20070210	-0.6
78	20070211	3.4
78	20070212	6.5
78	20070213	6.7
78	20070214	4.7
78	20070215	4.7
78	20070216	4.0
78	20070217	5.2
78	20070218	3.7
78	20070219	3.5
78	20070220	5.1
78	20070221	7.1
78	20070222	6.8
78	20070223	7.8
78	20070224	8.9
78	20070225	7.2
78	20070226	6.1
78	20070227	4.9
78	20070228	8.7
78	20070301	7.2
78	20070302	5.2
78	20070303	2.8
78	20070304	6.1
78	20070305	8.2
78	20070306	8.8
78	20070307	7.9
78	20070308	6.8
78	20070309	5.6
78	20070310	5.7
78	20070311	8.1
78	20070312	8.2
78	20070313	8.1
78	20070314	6.1
78	20070315	5.9
78	20070316	6.8
78	20070317	8.5
78	20070318	5.9
78	20070319	1.9
78	20070320	3.1
78	20070321	3.0
78	20070322	4.5
78	20070323	5.8
78	20070324	8.4
78	20070325	9.5
78	20070326	9.8
78	20070327	9.0
78	20070328	9.3
78	20070329	8.8
78	20070330	8.8
78	20070331	10.0
78	20070401	10.7
78	20070402	10.7
78	20070403	6.1
78	20070404	5.2
78	20070405	7.5
78	20070406	7.5
78	20070407	7.1
78	20070408	9.2
78	20070409	10.0
78	20070410	11.5
78	20070411	11.6
78	20070412	12.2
78	20070413	15.1
78	20070414	16.4
78	20070415	16.9
78	20070416	17.8
78	20070417	9.8
78	20070418	7.4
78	20070419	9.2
78	20070420	5.4
78	20070421	5.9
78	20070422	11.6
78	20070423	15.2
78	20070424	16.0
78	20070425	18.2
78	20070426	18.8
78	20070427	18.2
78	20070428	18.2
78	20070429	12.6
78	20070430	11.6
78	20070501	11.8
78	20070502	12.5
78	20070503	13.3
78	20070504	15.1
78	20070505	14.4
78	20070506	13.1
78	20070507	11.6
78	20070508	11.5
78	20070509	12.5
78	20070510	12.9
78	20070511	11.1
78	20070512	12.0
78	20070513	15.0
78	20070514	14.8
78	20070515	10.9
78	20070516	9.1
78	20070517	8.4
78	20070518	13.5
78	20070519	15.0
78	20070520	15.7
78	20070521	18.6
78	20070522	16.9
78	20070523	15.3
78	20070524	17.5
78	20070525	17.2
78	20070526	13.9
78	20070527	15.1
78	20070528	13.0
78	20070529	11.1
78	20070530	12.3
78	20070531	13.6
78	20070601	16.8
78	20070602	17.5
78	20070603	15.5
78	20070604	16.8
78	20070605	17.9
78	20070606	18.3
78	20070607	21.9
78	20070608	23.4
78	20070609	20.9
78	20070610	20.9
78	20070611	21.4
78	20070612	17.8
78	20070613	18.0
78	20070614	18.1
78	20070615	18.8
78	20070616	16.3
78	20070617	15.8
78	20070618	15.8
78	20070619	18.7
78	20070620	19.9
78	20070621	15.8
78	20070622	15.6
78	20070623	15.4
78	20070624	16.7
78	20070625	15.5
78	20070626	12.1
78	20070627	12.6
78	20070628	13.9
78	20070629	14.0
78	20070630	15.6
78	20070701	18.5
78	20070702	16.7
78	20070703	14.3
78	20070704	14.0
78	20070705	15.3
78	20070706	13.9
78	20070707	15.6
78	20070708	16.1
78	20070709	13.4
78	20070710	13.1
78	20070711	13.5
78	20070712	15.6
78	20070713	18.8
78	20070714	21.9
78	20070715	22.7
78	20070716	24.7
78	20070717	19.6
78	20070718	18.0
78	20070719	18.6
78	20070720	19.4
78	20070721	17.9
78	20070722	16.4
78	20070723	15.7
78	20070724	15.3
78	20070725	16.6
78	20070726	18.5
78	20070727	16.9
78	20070728	16.3
78	20070729	13.2
78	20070730	12.4
78	20070731	12.7
78	20070801	15.2
78	20070802	14.3
78	20070803	15.9
78	20070804	18.0
78	20070805	20.7
78	20070806	22.3
78	20070807	17.3
78	20070808	14.3
78	20070809	17.9
78	20070810	18.5
78	20070811	15.5
78	20070812	16.0
78	20070813	17.3
78	20070814	19.6
78	20070815	21.7
78	20070816	16.5
78	20070817	13.9
78	20070818	14.6
78	20070819	15.9
78	20070820	15.7
78	20070821	15.6
78	20070822	17.3
78	20070823	18.2
78	20070824	19.3
78	20070825	18.6
78	20070826	16.6
78	20070827	14.1
78	20070828	13.1
78	20070829	11.7
78	20070830	12.8
78	20070831	14.5
78	20070901	14.5
78	20070902	15.3
78	20070903	13.0
78	20070904	11.1
78	20070905	12.0
78	20070906	15.1
78	20070907	15.4
78	20070908	14.7
78	20070909	13.4
78	20070910	12.8
78	20070911	13.2
78	20070912	12.8
78	20070913	12.1
78	20070914	11.8
78	20070915	11.1
78	20070916	14.3
78	20070917	14.3
78	20070918	10.6
78	20070919	10.6
78	20070920	13.9
78	20070921	14.5
78	20070922	12.6
78	20070923	14.8
78	20070924	15.0
78	20070925	11.5
78	20070926	10.8
78	20070927	11.3
78	20070928	13.8
78	20070929	11.8
78	20070930	10.9
78	20071001	9.9
78	20071002	11.6
78	20071003	12.8
78	20071004	14.1
78	20071005	11.0
78	20071006	8.6
78	20071007	8.4
78	20071008	9.2
78	20071009	10.6
78	20071010	10.1
78	20071011	9.2
78	20071012	12.4
78	20071013	9.0
78	20071014	8.2
78	20071015	10.7
78	20071016	13.3
78	20071017	12.0
78	20071018	7.7
78	20071019	6.6
78	20071020	4.5
78	20071021	7.0
78	20071022	2.5
78	20071023	4.5
78	20071024	7.2
78	20071025	7.2
78	20071026	7.2
78	20071027	7.4
78	20071028	9.0
78	20071029	8.3
78	20071030	8.0
78	20071031	7.3
78	20071101	10.8
78	20071102	12.5
78	20071103	11.2
78	20071104	9.0
78	20071105	8.3
78	20071106	6.5
78	20071107	8.4
78	20071108	8.8
78	20071109	4.4
78	20071110	5.1
78	20071111	5.1
78	20071112	4.1
78	20071113	3.7
78	20071114	1.8
78	20071115	0.8
78	20071116	3.6
78	20071117	3.5
78	20071118	4.0
78	20071119	2.9
78	20071120	5.4
78	20071121	7.7
78	20071122	6.9
78	20071123	5.4
78	20071124	2.7
78	20071125	5.0
78	20071126	1.9
78	20071127	2.9
78	20071128	4.2
78	20071129	4.8
78	20071130	5.8
78	20071201	8.4
78	20071202	8.2
78	20071203	6.2
78	20071204	5.5
78	20071205	10.6
78	20071206	9.4
78	20071207	9.2
78	20071208	5.2
78	20071209	6.7
78	20071210	5.2
78	20071211	5.0
78	20071212	3.7
78	20071213	2.8
78	20071214	2.3
78	20071215	1.0
78	20071216	-1.8
78	20071217	-0.1
78	20071218	-1.2
78	20071219	-3.0
78	20071220	-3.7
78	20071221	-4.3
78	20071222	-4.3
78	20071223	0.3
78	20071224	1.2
78	20071225	2.8
78	20071226	2.6
78	20071227	3.8
78	20071228	6.9
78	20071229	5.2
78	20071230	5.0
78	20071231	0.6
78	20080101	-1.2
78	20080102	-1.3
78	20080103	-1.4
78	20080104	-1.3
78	20080105	4.5
78	20080106	3.3
78	20080107	5.1
78	20080108	5.4
78	20080109	5.3
78	20080110	6.5
78	20080111	10.5
78	20080112	6.5
78	20080113	4.4
78	20080114	4.7
78	20080115	8.3
78	20080116	7.5
78	20080117	5.9
78	20080118	8.0
78	20080119	10.1
78	20080120	10.6
78	20080121	9.2
78	20080122	3.3
78	20080123	3.9
78	20080124	7.6
78	20080125	5.2
78	20080126	7.8
78	20080127	7.6
78	20080128	7.4
78	20080129	5.6
78	20080130	3.6
78	20080131	2.6
78	20080201	5.2
78	20080202	2.1
78	20080203	2.7
78	20080204	4.7
78	20080205	5.3
78	20080206	7.0
78	20080207	4.1
78	20080208	4.7
78	20080209	4.2
78	20080210	4.4
78	20080211	4.4
78	20080212	0.8
78	20080213	0.7
78	20080214	2.9
78	20080215	0.3
78	20080216	-2.2
78	20080217	-0.1
78	20080218	2.4
78	20080219	0.8
78	20080220	1.9
78	20080221	5.7
78	20080222	9.5
78	20080223	8.2
78	20080224	8.3
78	20080225	6.1
78	20080226	9.3
78	20080227	6.2
78	20080228	5.4
78	20080229	6.4
78	20080301	7.5
78	20080302	8.1
78	20080303	5.1
78	20080304	2.1
78	20080305	2.0
78	20080306	5.3
78	20080307	7.1
78	20080308	6.1
78	20080309	8.3
78	20080310	7.8
78	20080311	7.6
78	20080312	6.6
78	20080313	6.2
78	20080314	6.3
78	20080315	6.3
78	20080316	4.9
78	20080317	3.4
78	20080318	2.7
78	20080319	3.3
78	20080320	3.2
78	20080321	2.9
78	20080322	1.0
78	20080323	-0.6
78	20080324	0.4
78	20080325	0.3
78	20080326	1.2
78	20080327	3.2
78	20080328	5.9
78	20080329	8.1
78	20080330	11.1
78	20080331	9.2
78	20080401	7.9
78	20080402	7.8
78	20080403	6.8
78	20080404	6.8
78	20080405	6.3
78	20080406	3.4
78	20080407	2.5
78	20080408	3.1
78	20080409	5.0
78	20080410	4.2
78	20080411	4.7
78	20080412	7.2
78	20080413	6.7
78	20080414	5.8
78	20080415	4.1
78	20080416	3.7
78	20080417	4.6
78	20080418	6.1
78	20080419	6.8
78	20080420	8.7
78	20080421	10.7
78	20080422	11.1
78	20080423	11.0
78	20080424	11.3
78	20080425	10.7
78	20080426	10.9
78	20080427	14.0
78	20080428	11.4
78	20080429	10.2
78	20080430	13.1
78	20080501	9.9
78	20080502	8.9
78	20080503	10.9
78	20080504	12.5
78	20080505	13.7
78	20080506	15.0
78	20080507	15.8
78	20080508	16.3
78	20080509	17.2
78	20080510	17.2
78	20080511	16.9
78	20080512	17.5
78	20080513	17.3
78	20080514	16.5
78	20080515	16.2
78	20080516	12.4
78	20080517	10.3
78	20080518	10.8
78	20080519	9.1
78	20080520	9.7
78	20080521	12.0
78	20080522	13.5
78	20080523	14.4
78	20080524	15.2
78	20080525	13.5
78	20080526	12.9
78	20080527	14.0
78	20080528	18.9
78	20080529	19.9
78	20080530	20.6
78	20080531	19.3
78	20080601	19.3
78	20080602	22.9
78	20080603	19.4
78	20080604	17.1
78	20080605	18.4
78	20080606	18.2
78	20080607	19.2
78	20080608	20.4
78	20080609	20.0
78	20080610	18.2
78	20080611	13.6
78	20080612	11.2
78	20080613	10.9
78	20080614	10.6
78	20080615	11.4
78	20080616	11.2
78	20080617	13.0
78	20080618	15.8
78	20080619	15.8
78	20080620	15.0
78	20080621	16.6
78	20080622	20.9
78	20080623	15.2
78	20080624	14.3
78	20080625	18.2
78	20080626	17.7
78	20080627	15.5
78	20080628	16.6
78	20080629	17.4
78	20080630	17.5
78	20080701	19.6
78	20080702	24.5
78	20080703	19.9
78	20080704	15.1
78	20080705	17.8
78	20080706	18.9
78	20080707	15.1
78	20080708	15.3
78	20080709	15.6
78	20080710	17.0
78	20080711	16.7
78	20080712	15.0
78	20080713	14.6
78	20080714	16.5
78	20080715	17.1
78	20080716	16.0
78	20080717	14.1
78	20080718	14.8
78	20080719	15.9
78	20080720	13.9
78	20080721	12.7
78	20080722	14.3
78	20080723	15.2
78	20080724	18.8
78	20080725	21.1
78	20080726	23.3
78	20080727	23.0
78	20080728	23.8
78	20080729	21.4
78	20080730	21.2
78	20080731	23.9
78	20080801	21.2
78	20080802	18.5
78	20080803	18.8
78	20080804	17.5
78	20080805	17.7
78	20080806	20.5
78	20080807	22.0
78	20080808	17.0
78	20080809	16.0
78	20080810	17.4
78	20080811	17.0
78	20080812	17.3
78	20080813	15.6
78	20080814	15.8
78	20080815	14.8
78	20080816	14.8
78	20080817	16.8
78	20080818	16.3
78	20080819	17.5
78	20080820	16.8
78	20080821	16.7
78	20080822	15.3
78	20080823	12.8
78	20080824	14.5
78	20080825	16.1
78	20080826	17.2
78	20080827	16.4
78	20080828	17.4
78	20080829	17.7
78	20080830	16.5
78	20080831	18.5
78	20080901	17.0
78	20080902	15.8
78	20080903	13.3
78	20080904	13.7
78	20080905	16.1
78	20080906	17.3
78	20080907	15.7
78	20080908	15.0
78	20080909	15.8
78	20080910	17.3
78	20080911	18.2
78	20080912	17.4
78	20080913	12.5
78	20080914	11.5
78	20080915	10.8
78	20080916	10.9
78	20080917	11.2
78	20080918	9.0
78	20080919	9.2
78	20080920	9.6
78	20080921	11.3
78	20080922	11.1
78	20080923	11.7
78	20080924	12.3
78	20080925	11.3
78	20080926	8.7
78	20080927	9.4
78	20080928	11.4
78	20080929	10.6
78	20080930	10.4
78	20081001	10.9
78	20081002	9.4
78	20081003	8.0
78	20081004	7.7
78	20081005	10.2
78	20081006	11.2
78	20081007	13.3
78	20081008	13.7
78	20081009	10.8
78	20081010	10.1
78	20081011	12.6
78	20081012	11.8
78	20081013	14.6
78	20081014	13.2
78	20081015	13.0
78	20081016	9.1
78	20081017	7.5
78	20081018	8.2
78	20081019	10.4
78	20081020	12.5
78	20081021	10.8
78	20081022	6.8
78	20081023	7.2
78	20081024	8.7
78	20081025	9.3
78	20081026	11.4
78	20081027	7.7
78	20081028	3.7
78	20081029	1.9
78	20081030	2.5
78	20081031	4.4
78	20081101	5.5
78	20081102	6.9
78	20081103	7.4
78	20081104	7.6
78	20081105	9.0
78	20081106	10.1
78	20081107	8.7
78	20081108	8.5
78	20081109	9.1
78	20081110	12.4
78	20081111	11.1
78	20081112	7.7
78	20081113	6.8
78	20081114	7.6
78	20081115	10.2
78	20081116	7.7
78	20081117	4.9
78	20081118	5.7
78	20081119	7.4
78	20081120	7.6
78	20081121	2.6
78	20081122	0.2
78	20081123	0.2
78	20081124	-1.0
78	20081125	-0.2
78	20081126	3.0
78	20081127	5.3
78	20081128	3.3
78	20081129	1.0
78	20081130	-0.1
78	20081201	1.5
78	20081202	3.0
78	20081203	1.8
78	20081204	2.7
78	20081205	4.9
78	20081206	4.5
78	20081207	4.3
78	20081208	2.7
78	20081209	-0.2
78	20081210	1.0
78	20081211	-0.9
78	20081212	-0.7
78	20081213	-1.2
78	20081214	0.9
78	20081215	3.0
78	20081216	1.8
78	20081217	1.2
78	20081218	2.7
78	20081219	4.9
78	20081220	6.2
78	20081221	6.0
78	20081222	7.5
78	20081223	4.5
78	20081224	5.4
78	20081225	2.7
78	20081226	-1.6
78	20081227	-1.8
78	20081228	-2.7
78	20081229	-4.7
78	20081230	-6.4
78	20081231	-7.0
78	20090101	-2.4
78	20090102	-2.3
78	20090103	-3.8
78	20090104	0.6
78	20090105	-2.6
78	20090106	-8.7
78	20090107	-4.8
78	20090108	-5.6
78	20090109	-5.6
78	20090110	-5.7
78	20090111	-1.6
78	20090112	3.8
78	20090113	3.9
78	20090114	3.0
78	20090115	1.7
78	20090116	-0.3
78	20090117	3.6
78	20090118	4.7
78	20090119	4.1
78	20090120	3.5
78	20090121	0.8
78	20090122	3.0
78	20090123	3.6
78	20090124	3.3
78	20090125	2.1
78	20090126	-1.0
78	20090127	-0.7
78	20090128	-1.9
78	20090129	-1.4
78	20090130	-2.2
78	20090131	-0.6
78	20090201	-2.2
78	20090202	0.4
78	20090203	0.5
78	20090204	0.4
78	20090205	2.8
78	20090206	4.5
78	20090207	1.2
78	20090208	1.0
78	20090209	0.9
78	20090210	2.2
78	20090211	1.3
78	20090212	0.3
78	20090213	0.5
78	20090214	-1.5
78	20090215	-1.0
78	20090216	3.6
78	20090217	1.3
78	20090218	-1.6
78	20090219	-0.2
78	20090220	3.4
78	20090221	3.9
78	20090222	5.5
78	20090223	4.5
78	20090224	3.7
78	20090225	4.3
78	20090226	6.0
78	20090227	6.4
78	20090228	7.7
78	20090301	6.5
78	20090302	5.6
78	20090303	4.5
78	20090304	6.5
78	20090305	4.0
78	20090306	3.8
78	20090307	4.7
78	20090308	6.8
78	20090309	4.3
78	20090310	4.5
78	20090311	5.1
78	20090312	5.8
78	20090313	6.5
78	20090314	7.5
78	20090315	6.8
78	20090316	6.2
78	20090317	6.8
78	20090318	4.1
78	20090319	4.7
78	20090320	2.0
78	20090321	4.3
78	20090322	6.7
78	20090323	5.8
78	20090324	2.4
78	20090325	2.7
78	20090326	5.8
78	20090327	6.1
78	20090328	4.7
78	20090329	4.5
78	20090330	3.7
78	20090331	6.1
78	20090401	8.4
78	20090402	11.0
78	20090403	12.5
78	20090404	10.3
78	20090405	9.0
78	20090406	11.9
78	20090407	14.0
78	20090408	11.2
78	20090409	11.7
78	20090410	15.2
78	20090411	15.6
78	20090412	14.6
78	20090413	14.4
78	20090414	14.0
78	20090415	15.2
78	20090416	14.8
78	20090417	12.4
78	20090418	10.5
78	20090419	10.4
78	20090420	12.1
78	20090421	12.5
78	20090422	9.0
78	20090423	10.2
78	20090424	11.8
78	20090425	14.4
78	20090426	16.0
78	20090427	12.7
78	20090428	10.0
78	20090429	9.3
78	20090430	12.4
78	20090501	11.7
78	20090502	13.5
78	20090503	11.5
78	20090504	9.1
78	20090505	10.1
78	20090506	11.7
78	20090507	12.8
78	20090508	11.4
78	20090509	10.7
78	20090510	13.1
78	20090511	11.2
78	20090512	11.4
78	20090513	13.3
78	20090514	13.8
78	20090515	12.7
78	20090516	12.8
78	20090517	12.8
78	20090518	13.2
78	20090519	14.1
78	20090520	15.0
78	20090521	14.9
78	20090522	11.6
78	20090523	14.2
78	20090524	16.4
78	20090525	15.2
78	20090526	16.8
78	20090527	12.3
78	20090528	13.4
78	20090529	13.4
78	20090530	14.5
78	20090531	17.1
78	20090601	18.6
78	20090602	15.1
78	20090603	10.9
78	20090604	9.3
78	20090605	8.9
78	20090606	10.0
78	20090607	11.2
78	20090608	13.3
78	20090609	14.3
78	20090610	14.7
78	20090611	11.8
78	20090612	11.5
78	20090613	12.4
78	20090614	15.2
78	20090615	14.1
78	20090616	12.6
78	20090617	14.6
78	20090618	17.5
78	20090619	14.4
78	20090620	12.2
78	20090621	12.2
78	20090622	13.9
78	20090623	16.1
78	20090624	18.0
78	20090625	18.5
78	20090626	19.2
78	20090627	19.1
78	20090628	19.0
78	20090629	21.0
78	20090630	21.9
78	20090701	21.6
78	20090702	22.9
78	20090703	22.8
78	20090704	20.2
78	20090705	19.5
78	20090706	19.2
78	20090707	16.3
78	20090708	14.9
78	20090709	13.6
78	20090710	12.3
78	20090711	13.1
78	20090712	15.4
78	20090713	17.3
78	20090714	19.6
78	20090715	20.1
78	20090716	19.3
78	20090717	18.6
78	20090718	15.8
78	20090719	14.5
78	20090720	15.7
78	20090721	18.6
78	20090722	20.8
78	20090723	17.1
78	20090724	15.4
78	20090725	15.5
78	20090726	16.7
78	20090727	19.9
78	20090728	16.2
78	20090729	18.7
78	20090730	16.8
78	20090731	14.8
78	20090801	17.5
78	20090802	17.1
78	20090803	15.5
78	20090804	17.1
78	20090805	19.5
78	20090806	21.4
78	20090807	22.5
78	20090808	18.8
78	20090809	18.8
78	20090810	18.8
78	20090811	17.9
78	20090812	17.2
78	20090813	15.8
78	20090814	15.3
78	20090815	19.3
78	20090816	19.3
78	20090817	17.7
78	20090818	16.9
78	20090819	20.1
78	20090820	24.3
78	20090821	18.4
78	20090822	15.4
78	20090823	16.6
78	20090824	18.8
78	20090825	18.3
78	20090826	16.7
78	20090827	19.4
78	20090828	17.0
78	20090829	13.3
78	20090830	13.3
78	20090831	16.5
78	20090901	17.2
78	20090902	15.6
78	20090903	15.1
78	20090904	14.3
78	20090905	13.7
78	20090906	13.6
78	20090907	15.2
78	20090908	17.3
78	20090909	17.2
78	20090910	15.2
78	20090911	14.2
78	20090912	14.1
78	20090913	13.9
78	20090914	14.2
78	20090915	14.9
78	20090916	15.4
78	20090917	12.4
78	20090918	12.5
78	20090919	15.5
78	20090920	16.4
78	20090921	12.3
78	20090922	14.0
78	20090923	15.1
78	20090924	13.5
78	20090925	11.1
78	20090926	11.7
78	20090927	12.4
78	20090928	13.6
78	20090929	14.2
78	20090930	12.9
78	20091001	11.4
78	20091002	8.8
78	20091003	12.3
78	20091004	11.0
78	20091005	8.5
78	20091006	12.9
78	20091007	16.1
78	20091008	9.8
78	20091009	7.2
78	20091010	9.0
78	20091011	10.5
78	20091012	8.5
78	20091013	6.8
78	20091014	3.4
78	20091015	4.0
78	20091016	8.2
78	20091017	7.0
78	20091018	3.9
78	20091019	6.7
78	20091020	5.1
78	20091021	5.2
78	20091022	5.6
78	20091023	8.1
78	20091024	10.1
78	20091025	12.9
78	20091026	11.5
78	20091027	10.7
78	20091028	9.8
78	20091029	11.6
78	20091030	8.9
78	20091031	4.6
78	20091101	9.2
78	20091102	10.3
78	20091103	7.0
78	20091104	7.7
78	20091105	7.7
78	20091106	8.9
78	20091107	7.0
78	20091108	6.3
78	20091109	6.0
78	20091110	6.0
78	20091111	7.1
78	20091112	5.7
78	20091113	11.4
78	20091114	12.9
78	20091115	9.7
78	20091116	8.3
78	20091117	10.3
78	20091118	10.1
78	20091119	10.7
78	20091120	12.6
78	20091121	12.5
78	20091122	11.5
78	20091123	9.4
78	20091124	10.6
78	20091125	11.4
78	20091126	8.5
78	20091127	6.5
78	20091128	6.8
78	20091129	9.4
78	20091130	5.2
78	20091201	1.8
78	20091202	0.8
78	20091203	7.8
78	20091204	5.1
78	20091205	4.9
78	20091206	9.1
78	20091207	6.0
78	20091208	5.9
78	20091209	6.0
78	20091210	8.2
78	20091211	5.2
78	20091212	2.8
78	20091213	0.8
78	20091214	-1.5
78	20091215	-1.4
78	20091216	-2.9
78	20091217	-2.5
78	20091218	-4.8
78	20091219	-12.4
78	20091220	-6.2
78	20091221	-2.3
78	20091222	0.4
78	20091223	-1.6
78	20091224	-2.7
